MarkZone

-----------------------------------------------------------

R17 | 42:16:2C
2019-07-28T00:00:00.000+0000	1564272000000	81.953	42:16:2C
2019-07-27T00:00:00.000+0000	1564185600000	84.2	42:16:2C
2019-07-26T00:00:00.000+0000	1564099200000	85.779	42:16:2C
2019-07-25T00:00:00.000+0000	1564012800000	86.747	42:16:2C
2019-07-24T00:00:00.000+0000	1563926400000	88.066	42:16:2C
2019-07-23T00:00:00.000+0000	1563840000000	89.85	42:16:2C
2019-07-22T00:00:00.000+0000	1563753600000	91.048	42:16:2C
2019-07-21T00:00:00.000+0000	1563667200000	92.108	42:16:2C
2019-07-20T00:00:00.000+0000	1563580800000	92.67	42:16:2C
2019-07-19T00:00:00.000+0000	1563494400000	93.105	42:16:2C
2019-07-18T00:00:00.000+0000	1563408000000	94.037	42:16:2C
2019-07-17T00:00:00.000+0000	1563321600000	95.002	42:16:2C
2019-07-16T00:00:00.000+0000	1563235200000	95.124	42:16:2C
2019-07-15T00:00:00.000+0000	1563148800000	95.546	42:16:2C
2019-07-14T00:00:00.000+0000	1563062400000	95.778	42:16:2C
2019-07-13T00:00:00.000+0000	1562976000000	96.05	42:16:2C
2019-07-12T00:00:00.000+0000	1562889600000	96.073	42:16:2C
2019-07-11T00:00:00.000+0000	1562803200000	96.001	42:16:2C
2019-07-10T00:00:00.000+0000	1562716800000	95.879	42:16:2C
2019-07-09T00:00:00.000+0000	1562630400000	95.908	42:16:2C
2019-07-08T00:00:00.000+0000	1562544000000	95.713	42:16:2C
2019-07-07T00:00:00.000+0000	1562457600000	95.572	42:16:2C
2019-07-06T00:00:00.000+0000	1562371200000	95.403	42:16:2C
2019-07-05T00:00:00.000+0000	1562284800000	95.282	42:16:2C
2019-07-04T00:00:00.000+0000	1562198400000	95.275	42:16:2C
2019-07-03T00:00:00.000+0000	1562112000000	95.129	42:16:2C
2019-07-02T00:00:00.000+0000	1562025600000	94.777	42:16:2C
2019-07-01T00:00:00.000+0000	1561939200000	94.627	42:16:2C
2019-06-30T00:00:00.000+0000	1561852800000	94.283	42:16:2C
2019-06-29T00:00:00.000+0000	1561766400000	94.091	42:16:2C
2019-06-28T00:00:00.000+0000	1561680000000	94.003	42:16:2C
2019-06-27T00:00:00.000+0000	1561593600000	93.836	42:16:2C
2019-06-26T00:00:00.000+0000	1561507200000	94.037	42:16:2C
2019-06-25T00:00:00.000+0000	1561420800000	94.377	42:16:2C
2019-06-24T00:00:00.000+0000	1561334400000	94.653	42:16:2C
2019-06-23T00:00:00.000+0000	1561248000000	95.02	42:16:2C
2019-06-22T00:00:00.000+0000	1561161600000	94.798	42:16:2C
2019-06-21T00:00:00.000+0000	1561075200000	95.192	42:16:2C
2019-06-20T00:00:00.000+0000	1560988800000	95.59	42:16:2C
2019-06-19T00:00:00.000+0000	1560902400000	95.589	42:16:2C
2019-06-18T00:00:00.000+0000	1560816000000	95.277	42:16:2C
2019-06-17T00:00:00.000+0000	1560729600000	94.933	42:16:2C
2019-06-16T00:00:00.000+0000	1560643200000	94.531	42:16:2C
2019-06-15T00:00:00.000+0000	1560556800000	94.673	42:16:2C
2019-06-14T00:00:00.000+0000	1560470400000	93.562	42:16:2C
2019-06-13T00:00:00.000+0000	1560384000000	92.612	42:16:2C
2019-06-12T00:00:00.000+0000	1560297600000	91.357	42:16:2C
2019-06-11T00:00:00.000+0000	1560211200000	90.601	42:16:2C
2019-06-10T00:00:00.000+0000	1560124800000	90.101	42:16:2C
2019-06-09T00:00:00.000+0000	1560038400000	89.294	42:16:2C
2019-06-08T00:00:00.000+0000	1559952000000	88.238	42:16:2C
2019-06-07T00:00:00.000+0000	1559865600000	87.287	42:16:2C
2019-06-06T00:00:00.000+0000	1559779200000	85.246	42:16:2C
2019-06-05T00:00:00.000+0000	1559692800000	80.237	42:16:2C
2019-06-04T00:00:00.000+0000	1559606400000	76.363	42:16:2C
2019-06-03T00:00:00.000+0000	1559520000000	72.233	42:16:2C
2019-06-02T00:00:00.000+0000	1559433600000	68.713	42:16:2C
2019-06-01T00:00:00.000+0000	1559347200000	65.13	42:16:2C
2019-05-31T00:00:00.000+0000	1559260800000	62.593	42:16:2C
2019-05-30T00:00:00.000+0000	1559174400000	60.8	42:16:2C
2019-05-29T00:00:00.000+0000	1559088000000	63.03	42:16:2C
2019-05-28T00:00:00.000+0000	1559001600000	61.933	42:16:2C
2019-05-27T00:00:00.000+0000	1558915200000	60.101	42:16:2C
2019-05-26T00:00:00.000+0000	1558828800000	57.96	42:16:2C
2019-05-25T00:00:00.000+0000	1558742400000	56.911	42:16:2C
2019-05-24T00:00:00.000+0000	1558656000000	56.218	42:16:2C
2019-05-23T00:00:00.000+0000	1558569600000	57.252	42:16:2C
2019-05-22T00:00:00.000+0000	1558483200000	58.906	42:16:2C
2019-05-21T00:00:00.000+0000	1558396800000	62.387	42:16:2C
2019-05-20T00:00:00.000+0000	1558310400000	65.761	42:16:2C
2019-05-19T00:00:00.000+0000	1558224000000	70.012	42:16:2C
2019-05-18T00:00:00.000+0000	1558137600000	75.072	42:16:2C
2019-05-17T00:00:00.000+0000	1558051200000	79.814	42:16:2C
2019-05-16T00:00:00.000+0000	1557964800000	83.009	42:16:2C
2019-05-15T00:00:00.000+0000	1557878400000	84.872	42:16:2C
2019-05-14T00:00:00.000+0000	1557792000000	87.05	42:16:2C
2019-05-13T00:00:00.000+0000	1557705600000	90.266	42:16:2C
2019-05-12T00:00:00.000+0000	1557619200000	92.871	42:16:2C
2019-05-11T00:00:00.000+0000	1557532800000	93.898	42:16:2C
2019-05-10T00:00:00.000+0000	1557446400000	94.657	42:16:2C
2019-05-09T00:00:00.000+0000	1557360000000	95.367	42:16:2C
2019-05-08T00:00:00.000+0000	1557273600000	96.3	42:16:2C
2019-05-07T00:00:00.000+0000	1557187200000	97	42:16:2C
2019-05-06T00:00:00.000+0000	1557100800000	97.462	42:16:2C
2019-05-05T00:00:00.000+0000	1557014400000	97.541	42:16:2C
2019-05-04T00:00:00.000+0000	1556928000000	97.949	42:16:2C
2019-05-03T00:00:00.000+0000	1556841600000	98.046	42:16:2C
2019-05-02T00:00:00.000+0000	1556755200000	98.197	42:16:2C
2019-05-01T00:00:00.000+0000	1556668800000	98.257	42:16:2C
2019-04-30T00:00:00.000+0000	1556582400000	98.272	42:16:2C
2019-04-29T00:00:00.000+0000	1556496000000	98.302	42:16:2C
2019-04-28T00:00:00.000+0000	1556409600000	98.552	42:16:2C
2019-04-27T00:00:00.000+0000	1556323200000	98.405	42:16:2C
2019-04-26T00:00:00.000+0000	1556236800000	98.064	42:16:2C
2019-04-25T00:00:00.000+0000	1556150400000	97.578	42:16:2C
2019-04-24T00:00:00.000+0000	1556064000000	97.234	42:16:2C
2019-04-23T00:00:00.000+0000	1555977600000	96.856	42:16:2C
2019-04-22T00:00:00.000+0000	1555891200000	96.583	42:16:2C
2019-04-21T00:00:00.000+0000	1555804800000	96.318	42:16:2C
2019-04-20T00:00:00.000+0000	1555718400000	96.317	42:16:2C
2019-04-19T00:00:00.000+0000	1555632000000	96.429	42:16:2C
2019-04-18T00:00:00.000+0000	1555545600000	96.583	42:16:2C
2019-04-17T00:00:00.000+0000	1555459200000	96.819	42:16:2C
2019-04-16T00:00:00.000+0000	1555372800000	97.051	42:16:2C
2019-04-15T00:00:00.000+0000	1555286400000	97.104	42:16:2C
2019-04-14T00:00:00.000+0000	1555200000000	97.384	42:16:2C
2019-04-13T00:00:00.000+0000	1555113600000	97.5	42:16:2C
2019-04-12T00:00:00.000+0000	1555027200000	97.664	42:16:2C
2019-04-11T00:00:00.000+0000	1554940800000	97.816	42:16:2C
2019-04-10T00:00:00.000+0000	1554854400000	97.644	42:16:2C
2019-04-09T00:00:00.000+0000	1554768000000	97.526	42:16:2C
2019-04-08T00:00:00.000+0000	1554681600000	97.51	42:16:2C
2019-04-07T00:00:00.000+0000	1554595200000	97.009	42:16:2C
2019-04-06T00:00:00.000+0000	1554508800000	96.597	42:16:2C
2019-04-05T00:00:00.000+0000	1554422400000	96.295	42:16:2C
2019-04-04T00:00:00.000+0000	1554336000000	96.076	42:16:2C
2019-04-03T00:00:00.000+0000	1554249600000	95.896	42:16:2C
2019-04-02T00:00:00.000+0000	1554163200000	95.583	42:16:2C
2019-04-01T00:00:00.000+0000	1554076800000	95.212	42:16:2C
2019-03-31T00:00:00.000+0000	1553990400000	95.064	42:16:2C
2019-03-30T00:00:00.000+0000	1553904000000	94.472	42:16:2C
2019-03-29T00:00:00.000+0000	1553817600000	93.549	42:16:2C
2019-03-28T00:00:00.000+0000	1553731200000	92.188	42:16:2C
2019-03-27T00:00:00.000+0000	1553644800000	90.595	42:16:2C
2019-03-26T00:00:00.000+0000	1553558400000	88.478	42:16:2C
2019-03-25T00:00:00.000+0000	1553472000000	86.347	42:16:2C
2019-03-24T00:00:00.000+0000	1553385600000	83.838	42:16:2C
2019-03-23T00:00:00.000+0000	1553299200000	81.438	42:16:2C
2019-03-22T00:00:00.000+0000	1553212800000	77.281	42:16:2C
2019-03-21T00:00:00.000+0000	1553126400000	73.688	42:16:2C
2019-03-20T00:00:00.000+0000	1553040000000	70.224	42:16:2C
2019-03-19T00:00:00.000+0000	1552953600000	67.827	42:16:2C
2019-03-18T00:00:00.000+0000	1552867200000	62.809	42:16:2C
2019-03-17T00:00:00.000+0000	1552780800000	60.963	42:16:2C
2019-03-16T00:00:00.000+0000	1552694400000	58.998	42:16:2C
2019-03-15T00:00:00.000+0000	1552608000000	59.076	42:16:2C
2019-03-14T00:00:00.000+0000	1552521600000	59.868	42:16:2C
2019-03-13T00:00:00.000+0000	1552435200000	61.041	42:16:2C
2019-03-12T00:00:00.000+0000	1552348800000	61.781	42:16:2C
2019-03-11T00:00:00.000+0000	1552262400000	63.183	42:16:2C
2019-03-10T00:00:00.000+0000	1552176000000	61.536	42:16:2C
2019-03-09T00:00:00.000+0000	1552089600000	56.684	42:16:2C
2019-03-08T00:00:00.000+0000	1552003200000	53.177	42:16:2C
2019-03-07T00:00:00.000+0000	1551916800000	49.642	42:16:2C
2019-03-06T00:00:00.000+0000	1551830400000	45.418	42:16:2C
2019-03-05T00:00:00.000+0000	1551744000000	40.31	42:16:2C
2019-03-04T00:00:00.000+0000	1551657600000	36.737	42:16:2C
2019-03-03T00:00:00.000+0000	1551571200000	32.534	42:16:2C
2019-03-02T00:00:00.000+0000	1551484800000	31.833	42:16:2C
2019-03-01T00:00:00.000+0000	1551398400000	29.987	42:16:2C
2019-02-28T00:00:00.000+0000	1551312000000	27.204	42:16:2C
2019-02-27T00:00:00.000+0000	1551225600000	24.973	42:16:2C
2019-02-26T00:00:00.000+0000	1551139200000	24.681	42:16:2C
2019-02-25T00:00:00.000+0000	1551052800000	27.819	42:16:2C
2019-02-24T00:00:00.000+0000	1550966400000	30.087	42:16:2C
2019-02-23T00:00:00.000+0000	1550880000000	32.9	42:16:2C
2019-02-22T00:00:00.000+0000	1550793600000	31.661	42:16:2C
2019-02-21T00:00:00.000+0000	1550707200000	30.127	42:16:2C
2019-02-20T00:00:00.000+0000	1550620800000	27.874	42:16:2C
2019-02-19T00:00:00.000+0000	1550534400000	25.059	42:16:2C
2019-02-18T00:00:00.000+0000	1550448000000	21.146	42:16:2C
2019-02-17T00:00:00.000+0000	1550361600000	18.987	42:16:2C
2019-02-16T00:00:00.000+0000	1550275200000	17.65	42:16:2C
2019-02-15T00:00:00.000+0000	1550188800000	14.112	42:16:2C
2019-02-14T00:00:00.000+0000	1550102400000	9.887	42:16:2C
2019-02-12T00:00:00.000+0000	1549929600000	6.054	42:16:2C
2019-02-11T00:00:00.000+0000	1549843200000	3.451	42:16:2C
2019-02-10T00:00:00.000+0000	1549756800000	0	42:16:2C
2019-02-09T00:00:00.000+0000	1549670400000	0	42:16:2C
2019-01-26T00:00:00.000+0000	1548460800000	0	42:16:2C
2019-01-25T00:00:00.000+0000	1548374400000	0	42:16:2C
2019-01-24T00:00:00.000+0000	1548288000000	0	42:16:2C
2019-01-23T00:00:00.000+0000	1548201600000	0	42:16:2C
2019-01-22T00:00:00.000+0000	1548115200000	1.298	42:16:2C
2019-01-21T00:00:00.000+0000	1548028800000	3.607	42:16:2C
2019-01-20T00:00:00.000+0000	1547942400000	3.359	42:16:2C
2019-01-19T00:00:00.000+0000	1547856000000	0	42:16:2C
2019-01-18T00:00:00.000+0000	1547769600000	0	42:16:2C
2019-01-17T00:00:00.000+0000	1547683200000	0	42:16:2C
2019-01-16T00:00:00.000+0000	1547596800000	0	42:16:2C
2019-01-15T00:00:00.000+0000	1547510400000	0	42:16:2C
2019-01-14T00:00:00.000+0000	1547424000000	0	42:16:2C
2019-01-13T00:00:00.000+0000	1547337600000	0	42:16:2C
2019-01-12T00:00:00.000+0000	1547251200000	0	42:16:2C
2019-01-11T00:00:00.000+0000	1547164800000	0	42:16:2C
2019-01-10T00:00:00.000+0000	1547078400000	0	42:16:2C
2019-01-09T00:00:00.000+0000	1546992000000	0	42:16:2C
2019-01-08T00:00:00.000+0000	1546905600000	0	42:16:2C
2019-01-07T00:00:00.000+0000	1546819200000	0	42:16:2C
2019-01-06T00:00:00.000+0000	1546732800000	0	42:16:2C
2019-01-05T00:00:00.000+0000	1546646400000	0	42:16:2C
2019-01-04T00:00:00.000+0000	1546560000000	0	42:16:2C
2019-01-03T00:00:00.000+0000	1546473600000	9.895	42:16:2C
